job,education,contact,poutcome,age_group,duration,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,y
services,professional.course,cellular,nonexistent,mid-career(31-45y),3.1,2,0,0,1.4,93.444,-36.1,no
technician,high.school,cellular,nonexistent,youth segment(17-30y),2.4,1,0,0,1.4,93.444,-36.1,no
blue-collar,basic.9y,cellular,nonexistent,pre-retirement(46-64y),3.683333333333333,2,0,0,-1.8,92.893,-46.2,no
blue-collar,basic.6y,telephone,nonexistent,youth segment(17-30y),3.9166666666666665,1,0,0,1.4,94.465,-41.8,no
self-employed,university.degree,cellular,nonexistent,youth segment(17-30y),1.25,4,0,0,1.4,93.444,-36.1,no
admin.,university.degree,cellular,nonexistent,youth segment(17-30y),12.116666666666667,2,0,0,1.4,93.918,-42.7,yes
admin.,university.degree,telephone,nonexistent,mid-career(31-45y),2.05,4,0,0,-2.9,92.469,-33.6,no
technician,university.degree,cellular,nonexistent,mid-career(31-45y),3.716666666666667,1,0,0,-0.1,93.2,-42.0,no
technician,high.school,cellular,nonexistent,mid-career(31-45y),2.716666666666667,1,0,0,-1.8,93.075,-47.1,yes
technician,professional.course,cellular,nonexistent,mid-career(31-45y),5.116666666666666,4,0,0,1.4,93.918,-42.7,no
unemployed,high.school,telephone,nonexistent,youth segment(17-30y),4.866666666666666,3,0,0,1.4,94.465,-41.8,no
blue-collar,basic.4y,telephone,nonexistent,pre-retirement(46-64y),18.35,1,0,0,1.1,93.994,-36.4,no
admin.,high.school,cellular,failure,mid-career(31-45y),2.466666666666667,1,0,1,-1.1,94.767,-50.8,no
admin.,high.school,cellular,nonexistent,youth segment(17-30y),4.933333333333334,1,0,0,-1.8,92.893,-46.2,no
blue-collar,basic.9y,telephone,nonexistent,pre-retirement(46-64y),3.1166666666666667,4,0,0,1.1,93.994,-36.4,no
technician,professional.course,cellular,nonexistent,mid-career(31-45y),3.15,1,0,0,1.4,93.444,-36.1,no
blue-collar,basic.6y,telephone,nonexistent,mid-career(31-45y),0.95,4,0,0,1.1,93.994,-36.4,no
technician,professional.course,telephone,failure,youth segment(17-30y),1.65,2,0,1,-1.8,92.893,-46.2,no
technician,professional.course,cellular,nonexistent,mid-career(31-45y),21.383333333333333,1,0,0,-0.1,93.2,-42.0,no
management,university.degree,cellular,failure,mid-career(31-45y),18.183333333333334,1,0,1,-1.8,93.075,-47.1,no
admin.,,cellular,nonexistent,pre-retirement(46-64y),2.55,2,0,0,1.4,93.918,-42.7,no
blue-collar,basic.9y,telephone,nonexistent,mid-career(31-45y),0.9166666666666666,2,0,0,1.4,94.465,-41.8,no
technician,,cellular,failure,pre-retirement(46-64y),12.316666666666666,2,0,1,-1.8,92.893,-46.2,no
student,university.degree,cellular,nonexistent,youth segment(17-30y),5.766666666666667,1,0,0,-1.8,93.075,-47.1,no
blue-collar,basic.9y,cellular,nonexistent,mid-career(31-45y),3.6333333333333333,1,0,0,-1.8,93.075,-47.1,no
services,high.school,cellular,nonexistent,mid-career(31-45y),14.916666666666666,1,0,0,-1.8,93.075,-47.1,yes
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),3.75,2,0,0,-2.9,92.201,-31.4,yes
admin.,basic.9y,cellular,nonexistent,pre-retirement(46-64y),1.0166666666666666,1,0,0,1.4,93.444,-36.1,no
services,high.school,cellular,nonexistent,youth segment(17-30y),1.9666666666666666,1,0,0,-1.8,92.893,-46.2,no
admin.,university.degree,cellular,nonexistent,pre-retirement(46-64y),5.166666666666667,3,0,0,1.4,93.444,-36.1,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),2.7,1,0,0,-0.1,93.2,-42.0,no
blue-collar,high.school,telephone,nonexistent,youth segment(17-30y),12.85,1,0,0,-1.8,93.075,-47.1,yes
unemployed,high.school,telephone,nonexistent,youth segment(17-30y),4.783333333333333,9,0,0,1.4,94.465,-41.8,no
admin.,high.school,telephone,nonexistent,youth segment(17-30y),2.3333333333333335,2,0,0,1.4,94.465,-41.8,no
housemaid,university.degree,cellular,nonexistent,pre-retirement(46-64y),3.7666666666666666,1,0,0,1.4,93.918,-42.7,no
blue-collar,basic.9y,cellular,failure,mid-career(31-45y),1.65,1,0,1,-0.1,93.2,-42.0,no
blue-collar,basic.9y,telephone,nonexistent,mid-career(31-45y),1.6166666666666667,1,0,0,1.1,93.994,-36.4,no
blue-collar,basic.4y,cellular,nonexistent,youth segment(17-30y),9.833333333333334,1,0,0,-1.8,92.893,-46.2,yes
management,university.degree,telephone,nonexistent,mid-career(31-45y),0.3,1,0,0,-1.8,93.876,-40.0,no
blue-collar,basic.6y,telephone,nonexistent,mid-career(31-45y),5.483333333333333,2,0,0,1.1,93.994,-36.4,no
admin.,high.school,cellular,nonexistent,youth segment(17-30y),1.1166666666666667,1,0,0,1.4,93.918,-42.7,no
management,basic.6y,cellular,nonexistent,mid-career(31-45y),2.95,1,0,0,-1.8,93.075,-47.1,no
management,high.school,cellular,nonexistent,mid-career(31-45y),3.8333333333333335,1,0,0,-1.8,92.893,-46.2,no
services,,telephone,nonexistent,pre-retirement(46-64y),8.683333333333334,1,0,0,1.1,93.994,-36.4,no
admin.,university.degree,telephone,nonexistent,mid-career(31-45y),1.5,8,0,0,1.1,93.994,-36.4,no
admin.,university.degree,cellular,failure,youth segment(17-30y),4.75,3,0,1,-1.8,92.893,-46.2,no
retired,high.school,cellular,nonexistent,pre-retirement(46-64y),3.8,1,0,0,1.4,93.918,-42.7,no
blue-collar,high.school,cellular,nonexistent,mid-career(31-45y),5.1,1,0,0,-1.8,92.893,-46.2,no
technician,professional.course,cellular,nonexistent,mid-career(31-45y),0.2833333333333333,8,0,0,-1.8,92.893,-46.2,no
housemaid,basic.6y,cellular,nonexistent,pre-retirement(46-64y),2.783333333333333,4,0,0,-0.1,93.2,-42.0,no
admin.,university.degree,telephone,nonexistent,mid-career(31-45y),10.25,2,0,0,1.1,93.994,-36.4,yes
blue-collar,basic.9y,telephone,nonexistent,mid-career(31-45y),2.316666666666667,1,0,0,1.1,93.994,-36.4,no
admin.,high.school,telephone,nonexistent,pre-retirement(46-64y),5.866666666666666,3,0,0,1.1,93.994,-36.4,no
blue-collar,basic.9y,cellular,nonexistent,mid-career(31-45y),6.083333333333333,2,0,0,-1.8,92.893,-46.2,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),1.5,1,0,0,1.4,93.444,-36.1,no
blue-collar,basic.4y,telephone,nonexistent,mid-career(31-45y),1.9833333333333334,2,0,0,1.1,93.994,-36.4,no
blue-collar,basic.9y,telephone,nonexistent,pre-retirement(46-64y),3.183333333333333,5,0,0,1.1,93.994,-36.4,no
blue-collar,high.school,telephone,nonexistent,mid-career(31-45y),4.866666666666666,1,0,0,1.1,93.994,-36.4,no
admin.,university.degree,cellular,nonexistent,youth segment(17-30y),16.316666666666666,3,0,0,1.4,93.918,-42.7,no
entrepreneur,high.school,cellular,failure,mid-career(31-45y),4.3,2,0,1,-3.4,92.649,-30.1,no
self-employed,basic.9y,cellular,nonexistent,mid-career(31-45y),5.966666666666667,1,0,0,1.4,93.918,-42.7,no
blue-collar,basic.9y,cellular,nonexistent,pre-retirement(46-64y),3.316666666666667,2,0,0,-1.8,92.893,-46.2,no
housemaid,high.school,cellular,nonexistent,pre-retirement(46-64y),5.083333333333333,6,0,0,-0.1,93.2,-42.0,no
housemaid,high.school,cellular,nonexistent,youth segment(17-30y),1.65,2,0,0,-0.1,93.2,-42.0,no
management,high.school,cellular,failure,youth segment(17-30y),5.483333333333333,2,0,1,-1.8,93.075,-47.1,no
blue-collar,high.school,cellular,nonexistent,youth segment(17-30y),1.3333333333333333,4,0,0,-1.8,92.893,-46.2,no
services,high.school,cellular,nonexistent,youth segment(17-30y),1.1666666666666667,3,0,0,-1.8,92.893,-46.2,no
blue-collar,basic.6y,telephone,nonexistent,mid-career(31-45y),5.716666666666667,4,0,0,1.1,93.994,-36.4,no
housemaid,basic.4y,cellular,nonexistent,pre-retirement(46-64y),12.116666666666667,2,0,0,1.4,93.918,-42.7,no
technician,professional.course,telephone,nonexistent,pre-retirement(46-64y),2.8,4,0,0,1.4,94.465,-41.8,no
blue-collar,basic.4y,telephone,nonexistent,pre-retirement(46-64y),8.15,1,0,0,1.1,93.994,-36.4,no
blue-collar,basic.4y,cellular,nonexistent,pre-retirement(46-64y),1.4,1,0,0,1.4,93.444,-36.1,no
technician,professional.course,cellular,nonexistent,pre-retirement(46-64y),2.1,6,0,0,-2.9,92.201,-31.4,no
entrepreneur,,cellular,nonexistent,mid-career(31-45y),4.033333333333333,1,0,0,-1.8,92.893,-46.2,no
technician,professional.course,cellular,nonexistent,mid-career(31-45y),1.7,3,0,0,1.4,93.444,-36.1,no
blue-collar,professional.course,telephone,nonexistent,youth segment(17-30y),4.966666666666667,5,0,0,1.1,93.994,-36.4,no
technician,,telephone,nonexistent,pre-retirement(46-64y),1.55,1,0,0,1.1,93.994,-36.4,no
technician,professional.course,telephone,nonexistent,pre-retirement(46-64y),2.4,3,0,0,1.1,93.994,-36.4,no
admin.,high.school,cellular,failure,pre-retirement(46-64y),2.8,3,0,1,-1.8,92.893,-46.2,no
blue-collar,basic.9y,telephone,nonexistent,mid-career(31-45y),6.3,2,0,0,1.4,94.465,-41.8,no
student,university.degree,cellular,nonexistent,youth segment(17-30y),5.966666666666667,1,0,0,1.4,93.444,-36.1,no
admin.,university.degree,cellular,failure,youth segment(17-30y),3.3,2,0,2,-1.8,92.893,-46.2,no
blue-collar,high.school,cellular,nonexistent,pre-retirement(46-64y),1.0666666666666667,2,0,0,1.4,93.444,-36.1,no
admin.,high.school,cellular,nonexistent,mid-career(31-45y),5.616666666666666,1,0,0,1.4,93.918,-42.7,no
blue-collar,basic.9y,cellular,nonexistent,mid-career(31-45y),0.85,1,0,0,1.4,93.918,-42.7,no
retired,,cellular,nonexistent,retirees(65+),4.7,4,0,0,-1.7,94.055,-39.8,yes
blue-collar,basic.9y,telephone,nonexistent,pre-retirement(46-64y),7.1,2,0,0,1.1,93.994,-36.4,no
admin.,university.degree,telephone,nonexistent,pre-retirement(46-64y),8.433333333333334,2,0,0,1.1,93.994,-36.4,no
technician,high.school,cellular,failure,youth segment(17-30y),1.0666666666666667,3,0,1,-1.8,92.893,-46.2,no
technician,university.degree,cellular,nonexistent,mid-career(31-45y),1.2666666666666666,1,0,0,1.4,93.918,-42.7,no
management,basic.9y,cellular,nonexistent,youth segment(17-30y),5.466666666666667,2,0,0,-1.8,92.893,-46.2,no
unemployed,university.degree,cellular,nonexistent,mid-career(31-45y),1.8333333333333333,1,0,0,-1.8,93.075,-47.1,yes
technician,high.school,cellular,failure,mid-career(31-45y),10.583333333333334,1,0,1,-0.1,93.2,-42.0,yes
services,,telephone,nonexistent,youth segment(17-30y),2.283333333333333,3,0,0,1.1,93.994,-36.4,no
technician,high.school,cellular,nonexistent,mid-career(31-45y),1.1666666666666667,3,0,0,1.4,93.444,-36.1,no
technician,university.degree,cellular,nonexistent,mid-career(31-45y),6.416666666666667,5,0,0,1.4,93.918,-42.7,yes
admin.,high.school,cellular,nonexistent,mid-career(31-45y),0.8666666666666667,4,0,0,1.4,93.918,-42.7,no
technician,high.school,cellular,nonexistent,mid-career(31-45y),0.6166666666666667,1,0,0,-1.8,92.893,-46.2,no
admin.,professional.course,cellular,failure,mid-career(31-45y),0.7166666666666667,1,0,1,-1.8,92.893,-46.2,no
admin.,university.degree,telephone,nonexistent,mid-career(31-45y),2.066666666666667,4,0,0,1.1,93.994,-36.4,no
blue-collar,basic.6y,cellular,nonexistent,mid-career(31-45y),1.25,3,0,0,1.4,93.918,-42.7,no
technician,professional.course,cellular,nonexistent,mid-career(31-45y),1.1333333333333333,4,0,0,1.4,93.444,-36.1,no
technician,high.school,cellular,nonexistent,pre-retirement(46-64y),19.516666666666666,1,0,0,1.4,93.918,-42.7,no
blue-collar,high.school,telephone,nonexistent,youth segment(17-30y),0.35,2,0,0,-1.8,92.893,-46.2,no
blue-collar,high.school,cellular,nonexistent,mid-career(31-45y),1.6833333333333333,4,0,0,1.4,93.918,-42.7,no
admin.,high.school,telephone,nonexistent,youth segment(17-30y),5.733333333333333,1,0,0,1.4,94.465,-41.8,no
admin.,university.degree,telephone,nonexistent,pre-retirement(46-64y),0.3,1,0,0,1.4,93.918,-42.7,no
student,,cellular,failure,youth segment(17-30y),2.066666666666667,1,0,1,-2.9,92.963,-40.8,no
admin.,high.school,telephone,nonexistent,mid-career(31-45y),5.833333333333333,1,0,0,1.1,93.994,-36.4,no
blue-collar,basic.9y,cellular,failure,mid-career(31-45y),7.25,2,0,1,-1.8,93.075,-47.1,no
technician,high.school,cellular,nonexistent,mid-career(31-45y),8.616666666666667,1,0,0,-1.8,93.075,-47.1,no
student,high.school,cellular,nonexistent,mid-career(31-45y),2.6333333333333333,3,0,0,-3.0,92.713,-33.0,no
retired,university.degree,telephone,nonexistent,pre-retirement(46-64y),14.383333333333333,10,0,0,1.4,93.918,-42.7,no
blue-collar,high.school,telephone,nonexistent,youth segment(17-30y),1.3166666666666667,3,0,0,1.4,93.918,-42.7,no
admin.,high.school,cellular,nonexistent,mid-career(31-45y),2.3333333333333335,3,0,0,1.4,93.918,-42.7,no
blue-collar,basic.9y,cellular,nonexistent,pre-retirement(46-64y),0.08333333333333333,7,0,0,-0.1,93.2,-42.0,no
admin.,high.school,telephone,nonexistent,mid-career(31-45y),2.316666666666667,2,0,0,1.4,94.465,-41.8,no
admin.,high.school,telephone,nonexistent,youth segment(17-30y),4.083333333333333,2,0,0,1.1,93.994,-36.4,no
services,high.school,cellular,failure,mid-career(31-45y),6.033333333333333,2,0,1,-1.8,92.893,-46.2,no
blue-collar,high.school,telephone,nonexistent,mid-career(31-45y),2.0,1,0,0,1.1,93.994,-36.4,no
management,university.degree,cellular,nonexistent,mid-career(31-45y),0.9166666666666666,1,0,0,-0.1,93.2,-42.0,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),11.116666666666667,1,0,0,1.4,93.444,-36.1,no
admin.,professional.course,cellular,failure,pre-retirement(46-64y),3.2333333333333334,1,0,1,-1.8,92.893,-46.2,no
admin.,basic.6y,cellular,nonexistent,pre-retirement(46-64y),2.9,8,0,0,1.4,93.918,-42.7,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),1.0333333333333334,1,0,0,1.4,93.444,-36.1,no
management,high.school,telephone,nonexistent,mid-career(31-45y),1.2833333333333334,1,0,0,1.4,94.465,-41.8,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),4.583333333333333,1,0,0,1.4,93.444,-36.1,no
housemaid,basic.4y,cellular,nonexistent,pre-retirement(46-64y),0.3333333333333333,24,0,0,1.4,93.444,-36.1,no
technician,professional.course,telephone,nonexistent,mid-career(31-45y),3.716666666666667,1,0,0,1.1,93.994,-36.4,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),8.733333333333333,1,0,0,1.4,93.918,-42.7,no
blue-collar,basic.9y,cellular,failure,mid-career(31-45y),4.0,1,0,1,-1.8,93.075,-47.1,no
admin.,university.degree,telephone,nonexistent,mid-career(31-45y),4.383333333333334,4,0,0,-1.8,93.749,-34.6,yes
blue-collar,basic.6y,telephone,nonexistent,youth segment(17-30y),2.8,3,0,0,1.1,93.994,-36.4,no
admin.,professional.course,cellular,failure,mid-career(31-45y),8.8,3,0,1,-1.8,93.075,-47.1,no
admin.,high.school,cellular,nonexistent,youth segment(17-30y),9.566666666666666,2,0,0,1.4,93.918,-42.7,yes
blue-collar,basic.9y,telephone,nonexistent,youth segment(17-30y),1.8666666666666667,4,0,0,1.1,93.994,-36.4,no
management,university.degree,cellular,failure,pre-retirement(46-64y),1.4333333333333333,2,0,1,-1.8,92.893,-46.2,no
self-employed,basic.4y,telephone,nonexistent,mid-career(31-45y),2.3333333333333335,1,0,0,1.4,94.465,-41.8,no
blue-collar,basic.9y,cellular,nonexistent,mid-career(31-45y),0.9333333333333333,4,0,0,1.4,93.918,-42.7,no
blue-collar,basic.4y,telephone,nonexistent,pre-retirement(46-64y),5.85,1,0,0,1.1,93.994,-36.4,no
entrepreneur,university.degree,telephone,nonexistent,mid-career(31-45y),6.833333333333333,4,0,0,-1.8,92.893,-46.2,yes
admin.,professional.course,cellular,nonexistent,mid-career(31-45y),1.6666666666666667,3,0,0,1.4,93.918,-42.7,no
management,high.school,telephone,nonexistent,mid-career(31-45y),1.9,3,0,0,1.1,93.994,-36.4,no
management,university.degree,cellular,nonexistent,pre-retirement(46-64y),5.133333333333334,3,0,0,-0.1,93.2,-42.0,no
retired,university.degree,telephone,nonexistent,pre-retirement(46-64y),13.75,1,0,0,1.1,93.994,-36.4,no
student,high.school,cellular,failure,youth segment(17-30y),3.2666666666666666,1,17,2,-1.1,94.601,-49.5,no
services,,telephone,nonexistent,pre-retirement(46-64y),2.35,1,0,0,1.1,93.994,-36.4,no
technician,professional.course,cellular,nonexistent,mid-career(31-45y),2.7666666666666666,3,0,0,-1.8,92.843,-50.0,yes
blue-collar,basic.9y,cellular,nonexistent,pre-retirement(46-64y),1.1333333333333333,3,0,0,1.4,93.444,-36.1,no
management,university.degree,cellular,nonexistent,mid-career(31-45y),5.116666666666666,2,0,0,-0.1,93.2,-42.0,no
blue-collar,basic.6y,telephone,nonexistent,pre-retirement(46-64y),5.083333333333333,1,0,0,1.1,93.994,-36.4,no
admin.,university.degree,telephone,nonexistent,mid-career(31-45y),4.383333333333334,2,0,0,-0.1,93.2,-42.0,no
management,university.degree,telephone,failure,pre-retirement(46-64y),4.3,1,0,1,-3.4,92.431,-26.9,no
services,high.school,telephone,nonexistent,mid-career(31-45y),2.95,4,0,0,1.1,93.994,-36.4,no
blue-collar,basic.4y,cellular,nonexistent,pre-retirement(46-64y),4.15,1,0,0,1.4,93.444,-36.1,no
services,,cellular,nonexistent,youth segment(17-30y),5.083333333333333,13,0,0,-1.8,92.843,-50.0,yes
blue-collar,basic.4y,cellular,nonexistent,youth segment(17-30y),3.55,1,0,0,1.4,93.918,-42.7,no
admin.,high.school,telephone,nonexistent,mid-career(31-45y),2.7,3,0,0,1.1,93.994,-36.4,no
admin.,basic.9y,telephone,nonexistent,mid-career(31-45y),4.233333333333333,1,0,0,1.1,93.994,-36.4,no
blue-collar,basic.9y,telephone,nonexistent,mid-career(31-45y),4.066666666666666,2,0,0,1.4,94.465,-41.8,no
technician,university.degree,telephone,nonexistent,pre-retirement(46-64y),0.9666666666666667,1,0,0,1.1,93.994,-36.4,no
technician,university.degree,cellular,nonexistent,youth segment(17-30y),1.6,1,0,0,1.4,93.444,-36.1,no
technician,university.degree,cellular,nonexistent,pre-retirement(46-64y),3.4,5,0,0,1.4,93.444,-36.1,no
student,,cellular,failure,youth segment(17-30y),8.533333333333333,1,20,4,-1.1,94.601,-49.5,no
blue-collar,professional.course,cellular,nonexistent,youth segment(17-30y),2.933333333333333,1,0,0,-1.8,93.369,-34.8,yes
management,basic.6y,cellular,nonexistent,pre-retirement(46-64y),2.1166666666666667,1,0,0,-1.8,92.893,-46.2,no
blue-collar,professional.course,telephone,nonexistent,mid-career(31-45y),2.8,1,0,0,1.4,94.465,-41.8,no
technician,university.degree,cellular,nonexistent,youth segment(17-30y),6.483333333333333,2,0,0,-1.8,93.075,-47.1,yes
blue-collar,high.school,telephone,nonexistent,pre-retirement(46-64y),3.6,2,0,0,1.4,94.465,-41.8,no
entrepreneur,,cellular,nonexistent,pre-retirement(46-64y),6.4,4,0,0,1.4,93.918,-42.7,no
self-employed,high.school,telephone,nonexistent,mid-career(31-45y),5.666666666666667,1,0,0,1.4,94.465,-41.8,no
entrepreneur,basic.4y,telephone,nonexistent,mid-career(31-45y),1.1166666666666667,7,0,0,-0.1,93.2,-42.0,no
admin.,high.school,telephone,nonexistent,pre-retirement(46-64y),2.6166666666666667,3,0,0,-1.8,92.893,-46.2,no
technician,basic.9y,cellular,nonexistent,pre-retirement(46-64y),3.3,3,0,0,-0.1,93.2,-42.0,no
services,high.school,cellular,failure,youth segment(17-30y),23.766666666666666,2,0,1,-1.8,93.075,-47.1,no
housemaid,basic.4y,cellular,nonexistent,pre-retirement(46-64y),4.083333333333333,2,0,0,-2.9,92.963,-40.8,yes
technician,professional.course,cellular,nonexistent,youth segment(17-30y),1.3333333333333333,4,0,0,1.4,93.444,-36.1,no
entrepreneur,university.degree,cellular,nonexistent,mid-career(31-45y),1.3166666666666667,5,0,0,-1.8,92.893,-46.2,no
entrepreneur,basic.4y,telephone,nonexistent,pre-retirement(46-64y),8.916666666666666,2,0,0,1.4,94.465,-41.8,no
admin.,university.degree,telephone,nonexistent,pre-retirement(46-64y),1.1333333333333333,5,0,0,1.1,93.994,-36.4,no
housemaid,basic.4y,telephone,nonexistent,pre-retirement(46-64y),5.4,3,0,0,1.1,93.994,-36.4,no
services,high.school,cellular,nonexistent,mid-career(31-45y),6.6,2,0,0,-1.8,92.843,-50.0,yes
admin.,professional.course,cellular,nonexistent,pre-retirement(46-64y),1.1333333333333333,4,0,0,1.4,93.918,-42.7,no
blue-collar,basic.9y,telephone,nonexistent,mid-career(31-45y),6.766666666666667,1,0,0,1.4,94.465,-41.8,no
services,high.school,cellular,failure,pre-retirement(46-64y),3.033333333333333,1,0,1,-1.8,92.893,-46.2,no
admin.,university.degree,cellular,success,youth segment(17-30y),4.2,1,6,2,-1.7,94.215,-40.3,yes
student,,cellular,success,youth segment(17-30y),3.3666666666666667,2,12,1,-1.8,93.876,-40.0,yes
admin.,basic.9y,cellular,nonexistent,pre-retirement(46-64y),2.95,1,0,0,1.4,93.444,-36.1,no
